index,Batch_Loss
0,128.92877197265625
1,62.389556884765625
2,71.62339782714844
3,45.955631256103516
4,48.995967864990234
5,34.105201721191406
6,37.4105110168457
7,34.54557418823242
8,39.40597152709961
9,35.81962203979492
10,46.44243621826172
11,42.68235397338867
12,29.254371643066406
13,34.286468505859375
14,31.5893497467041
15,34.929351806640625
16,33.990379333496094
17,45.736846923828125
18,48.53045654296875
19,44.17569351196289
20,36.07136154174805
21,31.243349075317383
22,41.90095138549805
23,44.098960876464844
24,51.601688385009766
25,37.683021545410156
26,45.379764556884766
27,38.943363189697266
28,48.4542350769043
29,56.02069091796875
30,32.873016357421875
31,31.963054656982422
32,40.43524169921875
33,27.96099853515625
34,32.68600082397461
35,39.012115478515625
36,32.72498321533203
37,36.58509826660156
38,38.06166076660156
39,35.02631759643555
40,46.97896194458008
41,23.923757553100586
42,29.01259994506836
43,37.2936897277832
44,30.935470581054688
45,29.066017150878906
46,38.75556182861328
47,27.268632888793945
48,40.22226333618164
49,27.805315017700195
50,35.23686599731445
51,34.65407943725586
52,37.77802276611328
53,34.72372055053711
54,26.206951141357422
55,32.581451416015625
56,27.942302703857422
57,35.126708984375
58,26.9805850982666
59,29.74737548828125
60,27.208641052246094
61,36.29909896850586
62,31.352222442626953
63,20.163217544555664
64,36.317142486572266
65,43.058074951171875
66,37.164344787597656
67,39.878143310546875
68,28.037506103515625
69,23.280231475830078
70,37.88608932495117
71,32.129005432128906
72,33.83417892456055
73,25.289770126342773
74,33.52593231201172
75,40.298831939697266
76,35.954044342041016
77,23.212703704833984
78,25.19940948486328
79,38.574371337890625
80,28.54352569580078
81,26.687896728515625
82,27.125341415405273
83,36.80231475830078
84,17.524646759033203
85,33.19089889526367
86,24.069664001464844
87,32.089019775390625
88,31.662105560302734
89,22.57455825805664
90,22.48766326904297
91,18.596450805664062
92,30.83586311340332
93,22.73649787902832
94,32.931007385253906
95,26.815027236938477
96,29.451047897338867
97,28.224332809448242
98,37.483970642089844
99,18.890670776367188
100,25.083332061767578
101,27.40673065185547
102,30.244638442993164
103,24.19181251525879
104,42.44346618652344
105,34.21855163574219
106,31.592947006225586
107,22.546276092529297
108,34.17564392089844
109,41.46270751953125
110,30.286327362060547
111,30.727949142456055
112,26.181503295898438
113,29.481937408447266
114,39.04358673095703
115,22.275728225708008
116,28.538925170898438
117,30.880786895751953
118,26.27836799621582
119,25.55260467529297
120,24.954072952270508
121,40.65290832519531
122,29.306211471557617
123,23.756893157958984
124,21.64983367919922
125,26.34579086303711
126,24.089641571044922
127,24.562191009521484
128,20.33887481689453
129,21.952369689941406
130,21.938770294189453
131,31.101585388183594
132,26.06108283996582
133,22.115556716918945
134,39.94145965576172
135,25.552349090576172
136,31.501279830932617
137,32.439369201660156
138,24.805599212646484
139,23.143693923950195
140,24.44161033630371
141,29.396581649780273
142,28.379472732543945
143,30.968536376953125
144,26.21596908569336
145,30.595190048217773
146,29.934206008911133
147,27.371129989624023
148,18.480796813964844
149,30.51913070678711
150,21.09868049621582
151,26.670801162719727
152,22.641244888305664
153,24.660171508789062
154,26.463279724121094
155,24.520036697387695
156,28.27455711364746
157,42.362056732177734
158,21.482192993164062
159,20.690441131591797
160,23.039827346801758
161,38.687774658203125
162,35.32225036621094
163,23.105222702026367
164,27.47934913635254
165,22.874284744262695
166,32.61794662475586
167,23.64995002746582
168,28.480182647705078
169,26.489795684814453
170,27.045190811157227
171,21.57340431213379
172,24.025232315063477
173,28.062864303588867
174,32.33911895751953
175,30.73897361755371
176,29.968778610229492
177,27.25214385986328
178,25.04608154296875
179,32.8345947265625
180,26.51985740661621
181,28.683273315429688
182,23.483102798461914
183,32.469539642333984
184,19.987720489501953
185,24.54495620727539
186,32.924827575683594
187,34.39053726196289
188,14.863161087036133
189,21.921916961669922
190,20.44536590576172
191,23.928386688232422
192,23.20169448852539
193,28.68377685546875
194,23.860427856445312
195,35.11882781982422
196,24.38690757751465
197,21.00853729248047
198,35.04389953613281
199,26.614788055419922
200,28.99711799621582
201,27.03076934814453
202,19.093517303466797
203,39.35927963256836
204,20.149703979492188
205,18.21354866027832
206,22.055763244628906
207,25.316452026367188
208,16.06927490234375
209,26.61306381225586
210,23.24590492248535
211,16.839284896850586
212,39.38420867919922
213,25.439693450927734
214,20.25690269470215
215,31.75653839111328
216,36.1121826171875
217,29.309738159179688
218,22.401071548461914
219,22.53396224975586
220,24.76858901977539
221,30.575439453125
222,35.44171142578125
223,14.368951797485352
224,17.736608505249023
225,25.256454467773438
226,20.658647537231445
227,27.337501525878906
228,35.499603271484375
229,22.891536712646484
230,19.71764373779297
231,18.861358642578125
232,30.26026153564453
233,21.93985939025879
234,21.60567855834961
235,24.8588924407959
236,31.456981658935547
237,18.142107009887695
238,20.36655044555664
239,29.16769790649414
240,21.525848388671875
241,28.41521453857422
242,29.83960723876953
243,21.101367950439453
244,19.329050064086914
245,27.541696548461914
246,27.873973846435547
247,15.273161888122559
248,24.118423461914062
249,19.527965545654297
250,18.149028778076172
251,19.52775001525879
252,31.57239532470703
253,29.36518096923828
254,24.3985595703125
255,26.089946746826172
256,46.09027862548828
257,29.503284454345703
258,26.184833526611328
259,27.307680130004883
260,19.050870895385742
261,31.440303802490234
262,19.812448501586914
263,29.72613525390625
264,24.456079483032227
265,18.131052017211914
266,23.080598831176758
267,19.39203453063965
268,19.462961196899414
269,40.52095031738281
270,29.943981170654297
271,24.517765045166016
272,25.06778907775879
273,28.547672271728516
274,36.51763153076172
275,25.72563362121582
276,41.92361068725586
277,35.0028076171875
278,35.07267761230469
279,36.426368713378906
280,29.68674087524414
281,23.01883888244629
282,23.425220489501953
283,25.267446517944336
284,45.4604377746582
285,24.0096492767334
286,22.818817138671875
287,16.974212646484375
288,26.300079345703125
289,28.43753433227539
290,16.349536895751953
291,23.975868225097656
292,38.66294860839844
293,17.705339431762695
294,23.660184860229492
295,28.114294052124023
296,29.513545989990234
297,26.36944580078125
298,24.24686050415039
299,22.264171600341797
300,35.46140670776367
301,24.346025466918945
302,26.584516525268555
303,27.844097137451172
304,22.842885971069336
305,20.345340728759766
306,19.582082748413086
307,27.159021377563477
308,14.112783432006836
309,29.927453994750977
310,21.72792625427246
311,18.671098709106445
312,20.240673065185547
313,23.68244743347168
314,22.05034637451172
315,29.005352020263672
316,24.5939884185791
317,23.915761947631836
318,15.014328002929688
319,27.856922149658203
320,26.01214599609375
321,31.801353454589844
322,35.72553253173828
323,26.833194732666016
324,20.341524124145508
325,35.74165344238281
326,28.075284957885742
327,15.785981178283691
328,21.712894439697266
329,28.657005310058594
330,23.208322525024414
331,22.850967407226562
332,22.089262008666992
333,23.096359252929688
334,16.38971710205078
335,26.118289947509766
336,21.143146514892578
337,26.1843204498291
338,21.121715545654297
339,23.19308090209961
340,29.87542724609375
341,21.967578887939453
342,15.997455596923828
343,21.962066650390625
344,19.56814193725586
345,15.237582206726074
346,17.759906768798828
347,21.804344177246094
348,23.030065536499023
349,20.46152687072754
350,24.48866844177246
351,26.587249755859375
352,29.100982666015625
353,32.5894775390625
354,24.018152236938477
355,31.38308334350586
356,18.968210220336914
357,19.28081703186035
358,18.666797637939453
359,35.309783935546875
360,21.273868560791016
361,22.536376953125
362,20.347457885742188
363,31.048051834106445
364,29.2933406829834
365,20.844263076782227
366,29.71542739868164
367,25.606304168701172
368,31.400882720947266
369,25.044342041015625
370,17.845806121826172
371,34.99150466918945
372,26.429813385009766
373,27.213045120239258
374,21.096603393554688
375,27.497468948364258
376,19.495574951171875
377,25.94841194152832
378,24.04560089111328
379,23.408130645751953
380,23.798954010009766
381,26.020954132080078
382,19.127981185913086
383,23.387285232543945
384,15.981101036071777
385,26.51035499572754
386,16.156169891357422
387,16.04965591430664
388,25.17310905456543
389,23.879901885986328
390,21.102554321289062
391,22.816177368164062
392,22.12161636352539
393,24.29014778137207
394,24.080577850341797
395,17.51312828063965
396,29.023174285888672
397,14.833675384521484
398,17.988510131835938
399,26.684432983398438
400,25.067276000976562
401,24.243003845214844
402,19.298316955566406
403,23.539981842041016
404,20.36485481262207
405,26.192115783691406
406,16.502826690673828
407,21.196720123291016
408,17.526599884033203
409,18.20291519165039
410,19.247554779052734
411,18.497207641601562
412,37.59312438964844
413,22.580156326293945
414,23.089733123779297
415,22.3436279296875
416,22.4442138671875
417,25.514432907104492
418,14.359823226928711
419,25.077434539794922
420,21.789737701416016
421,29.50305938720703
422,24.49285316467285
423,22.742950439453125
424,15.562135696411133
425,22.24690818786621
426,29.528627395629883
427,29.5570125579834
428,18.300701141357422
429,27.816967010498047
430,24.426128387451172
431,27.284549713134766
432,25.82469940185547
433,22.31832504272461
434,29.093523025512695
435,32.9612922668457
436,28.187578201293945
437,26.767799377441406
438,23.09927749633789
439,20.895265579223633
440,15.283108711242676
441,17.21845245361328
442,16.36033058166504
443,28.90853500366211
444,21.925092697143555
445,17.235191345214844
446,18.635400772094727
447,27.18126678466797
448,24.651796340942383
449,27.896183013916016
450,17.746097564697266
451,20.5936336517334
452,17.00629425048828
453,27.279102325439453
454,21.280057907104492
455,35.28606033325195
456,31.758399963378906
457,33.58979415893555
458,23.54570770263672
459,19.57205581665039
460,19.8413143157959
461,28.17484474182129
462,30.089649200439453
463,12.729212760925293
464,32.90193557739258
465,19.66960906982422
466,30.148408889770508
467,10.941930770874023
468,24.603206634521484
469,24.741796493530273
470,17.526779174804688
471,26.274858474731445
472,23.84772300720215
473,32.528411865234375
474,23.420536041259766
475,29.745681762695312
476,31.78917694091797
477,23.906482696533203
478,28.780338287353516
479,13.191670417785645
480,19.810932159423828
481,27.61670684814453
482,14.73425579071045
483,26.876731872558594
484,23.279842376708984
485,17.354589462280273
486,24.455045700073242
487,16.20692253112793
488,18.166624069213867
489,25.996328353881836
490,18.282724380493164
491,24.050437927246094
492,24.716691970825195
493,20.473834991455078
494,22.618091583251953
495,32.429134368896484
496,27.958820343017578
497,24.5604305267334
498,18.40410614013672
499,23.651233673095703
500,17.109079360961914
501,35.51167678833008
502,25.076007843017578
503,12.302145957946777
504,18.966707229614258
505,32.91783142089844
506,23.197471618652344
507,20.155208587646484
508,18.476430892944336
509,17.784515380859375
510,28.05918312072754
511,21.33540153503418
512,27.709205627441406
513,19.18498992919922
514,28.14631462097168
515,21.3966064453125
516,16.347623825073242
517,16.17970085144043
518,16.854597091674805
519,25.166641235351562
520,22.81271743774414
521,20.16216278076172
522,23.86553955078125
523,20.37066078186035
524,16.338237762451172
525,19.168611526489258
526,24.297901153564453
527,15.864666938781738
528,30.544368743896484
529,24.349519729614258
530,16.859540939331055
531,14.503448486328125
532,39.995365142822266
533,22.093576431274414
534,16.861778259277344
535,16.518665313720703
536,26.737932205200195
537,19.877487182617188
538,24.858373641967773
539,21.241111755371094
540,22.94718360900879
541,17.256853103637695
542,19.9973087310791
543,26.741044998168945
544,27.65428352355957
545,18.652790069580078
546,34.9917106628418
547,25.922277450561523
548,13.973715782165527
