index,Batch_Loss
0,132.7646026611328
1,90.2684555053711
2,71.78964233398438
3,65.46077728271484
4,87.93817901611328
5,80.99087524414062
6,59.88364791870117
7,52.345428466796875
8,57.2707405090332
9,47.052040100097656
10,87.31597900390625
11,60.89575958251953
12,47.05677795410156
13,51.70140075683594
14,34.97666931152344
15,65.90299987792969
16,39.09881591796875
17,54.34451675415039
18,36.246124267578125
19,43.090110778808594
20,34.360328674316406
21,49.74696731567383
22,50.47270202636719
23,63.087860107421875
24,35.398231506347656
25,42.51061248779297
26,36.46860885620117
27,69.9384765625
28,36.524436950683594
29,46.41496276855469
30,39.79121780395508
31,38.266944885253906
32,26.34322166442871
33,35.138771057128906
34,37.534278869628906
35,32.99883270263672
36,38.53473663330078
37,35.44254684448242
38,44.80943298339844
39,46.02140426635742
40,32.0090217590332
41,50.039398193359375
42,33.610923767089844
43,32.15997314453125
44,55.380592346191406
45,36.00956726074219
46,30.46939468383789
47,41.016380310058594
48,36.61407470703125
49,34.116668701171875
50,53.962223052978516
51,40.128482818603516
52,65.82148742675781
53,34.77796936035156
54,41.28957748413086
55,41.37226867675781
56,44.92518615722656
57,34.894676208496094
58,44.8893928527832
59,43.375797271728516
60,39.056514739990234
61,24.619604110717773
62,33.651634216308594
63,39.20348358154297
64,38.32142639160156
65,35.113983154296875
66,34.37081527709961
67,40.762115478515625
68,28.750255584716797
69,31.724079132080078
70,61.920257568359375
71,31.132423400878906
72,29.04438591003418
73,67.10665893554688
74,32.41171646118164
75,32.186344146728516
76,25.37387466430664
77,33.31468200683594
78,43.45006561279297
79,44.413299560546875
80,26.068952560424805
81,42.286529541015625
82,23.06947135925293
83,68.28804779052734
84,34.497711181640625
85,63.152801513671875
86,61.96827697753906
87,23.636056900024414
88,24.810766220092773
89,50.61298370361328
90,46.069766998291016
91,37.878204345703125
92,38.63358688354492
93,24.92269515991211
94,40.708675384521484
95,40.64918518066406
96,18.677078247070312
97,20.107065200805664
98,29.41165542602539
99,19.88601303100586
100,30.2362117767334
101,30.5025634765625
102,48.64263153076172
103,31.832536697387695
104,19.99449920654297
105,22.37955665588379
106,17.801673889160156
107,37.471923828125
108,62.906803131103516
109,29.44856071472168
110,59.84358215332031
111,37.66651153564453
112,31.58608627319336
113,26.458805084228516
114,17.510021209716797
115,50.50642395019531
116,26.230052947998047
117,27.060890197753906
118,23.592506408691406
119,31.79839515686035
120,29.215866088867188
121,23.401832580566406
122,31.319194793701172
123,19.20866584777832
124,36.544578552246094
125,53.488040924072266
126,54.222801208496094
127,46.277015686035156
128,35.643577575683594
129,44.39855194091797
130,17.23941421508789
131,32.9871826171875
132,24.45783042907715
133,30.511150360107422
134,34.62225341796875
135,23.32377052307129
136,23.89952850341797
137,39.507057189941406
138,46.90536880493164
139,37.22263717651367
140,28.746614456176758
141,46.5603141784668
142,32.42387390136719
143,38.455806732177734
144,20.875839233398438
145,24.337932586669922
146,35.82457733154297
147,25.5948429107666
148,37.17223358154297
149,33.003143310546875
150,35.78596496582031
151,22.001970291137695
152,33.268890380859375
153,24.262496948242188
154,24.9704647064209
155,26.551918029785156
156,36.10044860839844
157,43.48127365112305
158,38.63800811767578
159,35.37639617919922
160,33.81211853027344
161,24.025602340698242
162,44.26213455200195
163,31.205469131469727
164,25.314132690429688
165,24.375152587890625
166,30.519161224365234
167,35.084014892578125
168,36.28205871582031
169,30.519460678100586
170,38.66646957397461
171,25.348384857177734
172,40.21033477783203
173,36.372798919677734
174,22.513668060302734
175,23.634977340698242
176,41.771278381347656
177,27.220199584960938
178,18.019763946533203
179,43.89509582519531
180,41.06494140625
181,25.519628524780273
182,18.796581268310547
183,33.04066848754883
184,23.092880249023438
185,34.750789642333984
186,66.70929718017578
187,33.264766693115234
188,20.12738609313965
189,38.67192077636719
190,19.713191986083984
191,33.12084197998047
192,23.50757598876953
193,27.386751174926758
194,29.109912872314453
195,39.04792785644531
196,25.90744400024414
197,35.767520904541016
198,30.658763885498047
199,21.183290481567383
200,42.96659851074219
201,31.346851348876953
202,43.508548736572266
203,21.446186065673828
204,41.277549743652344
205,22.875659942626953
206,26.371112823486328
207,36.88719940185547
208,34.38503646850586
209,29.48293113708496
210,32.5632438659668
211,34.358070373535156
212,32.04978942871094
213,25.580625534057617
214,25.592039108276367
215,52.890533447265625
216,22.273042678833008
217,19.52886962890625
218,15.467782974243164
219,34.31964111328125
220,25.646560668945312
221,46.18296813964844
222,24.791460037231445
223,37.04185485839844
224,50.019386291503906
225,42.14045333862305
226,18.484088897705078
227,20.997163772583008
228,32.073158264160156
229,46.19210433959961
230,21.178125381469727
231,26.920011520385742
232,19.02111053466797
233,20.533775329589844
234,32.55994415283203
235,24.889881134033203
236,16.369766235351562
237,31.489234924316406
238,28.588741302490234
239,20.730186462402344
240,37.03166961669922
241,25.463979721069336
242,20.88082504272461
243,26.189712524414062
244,20.805973052978516
245,41.82642364501953
246,16.792184829711914
247,34.25105667114258
248,34.49420166015625
249,19.57345199584961
250,34.518653869628906
251,19.320510864257812
252,18.995378494262695
253,43.799198150634766
254,23.355396270751953
255,21.254133224487305
256,27.360179901123047
257,20.881561279296875
258,24.493837356567383
259,28.204235076904297
260,33.676509857177734
261,32.124412536621094
262,22.709035873413086
263,25.4283447265625
264,40.005374908447266
265,17.008163452148438
266,17.138521194458008
267,62.289024353027344
268,34.67023849487305
269,17.4842586517334
270,23.130043029785156
271,24.13501739501953
272,37.322120666503906
273,35.648216247558594
274,24.184526443481445
275,20.125009536743164
276,19.219327926635742
277,18.4632511138916
278,17.749692916870117
279,23.729801177978516
280,33.95637130737305
281,32.027496337890625
282,36.74728775024414
283,18.545337677001953
284,30.369571685791016
285,18.775436401367188
286,34.54836654663086
287,19.76329803466797
288,30.747966766357422
289,24.181934356689453
290,36.80697250366211
291,51.16678237915039
292,19.86589813232422
293,30.076993942260742
294,33.817596435546875
295,17.954195022583008
296,49.396095275878906
297,34.80914306640625
298,14.997884750366211
299,31.70720672607422
300,17.265182495117188
301,20.169198989868164
302,37.40800094604492
303,21.929466247558594
304,29.56981658935547
305,27.57021713256836
306,25.14372444152832
307,21.712604522705078
308,56.057865142822266
309,24.965852737426758
310,27.889942169189453
311,27.72772216796875
312,25.57395362854004
313,20.855010986328125
314,41.27401351928711
315,34.644710540771484
316,39.28965759277344
317,14.772581100463867
318,19.736095428466797
319,20.46404266357422
320,37.155738830566406
321,31.957183837890625
322,34.773345947265625
323,26.454185485839844
324,33.80901336669922
325,19.721973419189453
326,27.910812377929688
327,38.277435302734375
328,25.15081024169922
329,41.35613250732422
330,15.923286437988281
331,27.664636611938477
332,45.11959457397461
333,16.351245880126953
334,28.40087127685547
335,26.165428161621094
336,31.980304718017578
337,34.439117431640625
338,29.770658493041992
339,15.647459983825684
340,37.360076904296875
341,41.00273895263672
342,36.568885803222656
343,31.187105178833008
344,26.226905822753906
345,42.413856506347656
346,18.710859298706055
347,22.461883544921875
348,14.215046882629395
349,31.958568572998047
350,26.147626876831055
351,31.89568328857422
352,17.266117095947266
353,30.979291915893555
354,22.61408805847168
355,32.28986358642578
356,21.234132766723633
357,26.036258697509766
358,33.28514862060547
359,30.91690444946289
360,20.233421325683594
361,18.64269256591797
362,19.007570266723633
363,21.40312957763672
364,30.983051300048828
365,26.65757942199707
366,30.308650970458984
367,14.731910705566406
368,28.761199951171875
369,24.98914337158203
370,22.559160232543945
371,37.71659469604492
372,22.050628662109375
373,22.894922256469727
374,25.065486907958984
375,20.48360252380371
376,19.146926879882812
377,18.987457275390625
378,17.37344741821289
379,27.357444763183594
380,28.055871963500977
381,23.94891929626465
382,21.967002868652344
383,21.502391815185547
384,24.41962432861328
385,46.09389114379883
386,22.71977996826172
387,25.45407485961914
388,30.240976333618164
389,14.626199722290039
390,20.450193405151367
391,38.97378158569336
392,18.3176326751709
393,35.304893493652344
394,16.22032928466797
395,20.269392013549805
396,20.904130935668945
397,24.771865844726562
398,22.955780029296875
399,29.425094604492188
400,29.07588768005371
401,23.113075256347656
402,36.916748046875
403,18.977733612060547
404,28.339344024658203
405,30.631813049316406
406,26.805267333984375
407,19.698627471923828
408,40.953468322753906
409,23.58913230895996
410,18.93092918395996
411,23.500293731689453
412,30.92411994934082
413,29.604991912841797
414,24.394309997558594
415,20.192848205566406
416,22.000774383544922
417,28.264516830444336
418,17.98225975036621
419,43.547767639160156
420,30.194480895996094
421,23.7004451751709
422,16.232742309570312
423,30.09245491027832
424,20.178377151489258
425,32.28379440307617
426,21.734323501586914
427,24.006746292114258
428,23.722545623779297
429,34.33296203613281
430,27.883220672607422
431,49.9060173034668
432,49.3077278137207
433,27.83533477783203
434,15.279699325561523
435,16.596683502197266
436,46.82780838012695
437,26.521581649780273
438,20.95973014831543
439,30.2530517578125
440,20.97835350036621
441,42.87541580200195
442,25.483970642089844
443,17.249919891357422
444,21.045072555541992
445,26.264236450195312
446,58.4000244140625
447,31.295713424682617
448,38.457862854003906
449,49.240177154541016
450,45.548309326171875
451,16.827590942382812
452,41.08876037597656
453,33.08787155151367
454,15.317676544189453
455,32.609710693359375
456,16.371274948120117
457,21.464754104614258
458,33.684837341308594
459,27.859416961669922
460,35.191226959228516
461,37.929439544677734
462,24.40128517150879
463,17.69358253479004
464,27.884904861450195
465,20.48483657836914
466,20.64311981201172
467,51.13713073730469
468,24.168275833129883
469,22.011703491210938
470,25.91385269165039
471,18.11071014404297
472,63.54319763183594
473,29.707965850830078
474,25.074739456176758
475,37.38687515258789
476,16.57147979736328
477,30.74126625061035
478,20.413272857666016
479,21.187557220458984
480,30.09709930419922
481,28.650978088378906
482,22.802059173583984
483,38.92066192626953
484,20.9051513671875
485,13.459214210510254
486,22.80245018005371
487,19.81292152404785
488,30.040435791015625
489,15.971355438232422
490,24.77820587158203
491,30.735340118408203
492,31.96332359313965
493,29.44359016418457
494,14.643646240234375
495,32.86764144897461
496,33.410545349121094
497,38.1924934387207
498,26.41144561767578
499,20.33087921142578
500,30.91193199157715
501,33.43031311035156
502,19.91131591796875
503,42.81861877441406
504,25.85851287841797
505,24.676433563232422
506,33.62559509277344
507,26.755218505859375
508,30.072914123535156
509,25.372343063354492
510,32.26474380493164
511,19.041336059570312
512,20.707489013671875
513,18.663650512695312
514,22.92009735107422
515,26.004348754882812
516,16.77849006652832
517,40.382591247558594
518,24.889400482177734
519,16.716867446899414
520,25.274961471557617
521,34.325313568115234
522,26.95077133178711
523,18.861257553100586
524,31.774330139160156
525,32.364959716796875
526,33.98089599609375
527,23.426673889160156
528,14.894601821899414
529,25.401777267456055
530,18.318876266479492
531,26.15106773376465
532,13.52165412902832
533,18.774169921875
534,34.294288635253906
535,38.51156997680664
536,17.118741989135742
537,33.0054931640625
538,50.222129821777344
539,30.913799285888672
540,22.6697940826416
541,31.77676010131836
542,23.882930755615234
543,23.971057891845703
544,45.189998626708984
545,19.149412155151367
546,31.760089874267578
547,29.293487548828125
548,31.487483978271484
549,21.780073165893555
550,31.71385383605957
551,36.4107551574707
552,16.001060485839844
553,16.024211883544922
554,34.75139617919922
555,20.614559173583984
556,36.37744140625
557,33.1219482421875
558,16.07589340209961
559,16.905941009521484
560,30.119169235229492
561,31.224689483642578
562,24.357324600219727
563,25.326217651367188
564,21.555442810058594
565,24.520227432250977
566,24.772624969482422
567,13.920305252075195
568,27.73664093017578
569,18.474754333496094
570,25.06493377685547
571,12.80409049987793
572,27.364185333251953
573,30.109710693359375
574,21.909244537353516
575,41.27330017089844
576,14.763785362243652
577,25.0096435546875
578,22.57954216003418
